-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-1,-1
-8,-1
-1,94
-1,95
-1,99
0,99
0,-1
0,-81
0,-100
0,-100
0,-100
0,-100
0,-100
1,-100
0,-96
-36,-9
47,-53
66,-15
64,-3
55,43
-1,-1
0,-1
0,-1
99,0
99,7
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
0,-1
0,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-1,-1
-8,-1
-1,94
-1,95
-1,99
0,99
0,-1
0,-81
0,-100
0,-100
0,-100
0,-100
0,-100
1,-100
0,-96
-36,-9
47,-53
66,-15
64,-3
55,43
-1,-1
0,-1
0,-1
99,0
99,7
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
0,-1
0,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-1,-1
-8,-1
-1,94
-1,95
-1,99
0,99
0,-1
0,-81
0,-100
0,-100
0,-100
0,-100
0,-100
1,-100
0,-96
-36,-9
47,-53
66,-15
64,-3
55,43
-1,-1
0,-1
0,-1
99,0
99,7
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
0,-1
0,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-1,-1
-8,-1
-1,94
-1,95
-1,99
0,99
0,-1
0,-81
0,-100
0,-100
0,-100
0,-100
0,-100
1,-100
0,-96
-36,-9
47,-53
66,-15
64,-3
55,43
-1,-1
0,-1
0,-1
99,0
99,7
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
0,-1
0,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-1,-1
-8,-1
-1,94
-1,95
-1,99
0,99
0,-1
0,-81
0,-100
0,-100
0,-100
0,-100
0,-100
1,-100
0,-96
-36,-9
47,-53
66,-15
64,-3
55,43
-1,-1
0,-1
0,-1
99,0
99,7
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
0,-1
0,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-1,-1
-8,-1
-1,94
-1,95
-1,99
0,99
0,-1
0,-81
0,-100
0,-100
0,-100
0,-100
0,-100
1,-100
0,-96
-36,-9
47,-53
66,-15
64,-3
55,43
-1,-1
0,-1
0,-1
99,0
99,7
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
0,-1
0,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-1,-1
-8,-1
-1,94
-1,95
-1,99
0,99
0,-1
0,-81
0,-100
0,-100
0,-100
0,-100
0,-100
1,-100
0,-96
-36,-9
47,-53
66,-15
64,-3
55,43
-1,-1
0,-1
0,-1
99,0
99,7
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
0,-1
0,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-1,-1
-8,-1
-1,94
-1,95
-1,99
0,99
0,-1
0,-81
0,-100
0,-100
0,-100
0,-100
0,-100
1,-100
0,-96
-36,-9
47,-53
66,-15
64,-3
55,43
-1,-1
0,-1
0,-1
99,0
99,7
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
0,-1
0,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-1,-1
-8,-1
-1,94
-1,95
-1,99
0,99
0,-1
0,-81
0,-100
0,-100
0,-100
0,-100
0,-100
1,-100
0,-96
-36,-9
47,-53
66,-15
64,-3
55,43
-1,-1
0,-1
0,-1
99,0
99,7
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
0,-1
0,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-1,-1
-8,-1
-1,94
-1,95
-1,99
0,99
0,-1
0,-81
0,-100
0,-100
0,-100
0,-100
0,-100
1,-100
0,-96
-36,-9
47,-53
66,-15
64,-3
55,43
-1,-1
0,-1
0,-1
99,0
99,7
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
0,-1
0,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-1,-1
-8,-1
-1,94
-1,95
-1,99
0,99
0,-1
0,-81
0,-100
0,-100
0,-100
0,-100
0,-100
1,-100
0,-96
-36,-9
47,-53
66,-15
64,-3
55,43
-1,-1
0,-1
0,-1
99,0
99,7
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
0,-1
0,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-1,-1
-8,-1
-1,94
-1,95
-1,99
0,99
0,-1
0,-81
0,-100
0,-100
0,-100
0,-100
0,-100
1,-100
0,-96
-36,-9
47,-53
66,-15
64,-3
55,43
-1,-1
0,-1
0,-1
99,0
99,7
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
0,-1
0,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-1,-1
-8,-1
-1,94
-1,95
-1,99
0,99
0,-1
0,-81
0,-100
0,-100
0,-100
0,-100
0,-100
1,-100
0,-96
-36,-9
47,-53
66,-15
64,-3
55,43
-1,-1
0,-1
0,-1
99,0
99,7
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
0,-1
0,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-1,-1
-8,-1
-1,94
-1,95
-1,99
0,99
0,-1
0,-81
0,-100
0,-100
0,-100
0,-100
0,-100
1,-100
0,-96
-36,-9
47,-53
66,-15
64,-3
55,43
-1,-1
0,-1
0,-1
99,0
99,7
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
0,-1
0,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-1,-1
-8,-1
-1,94
-1,95
-1,99
0,99
0,-1
0,-81
0,-100
0,-100
0,-100
0,-100
0,-100
1,-100
0,-96
-36,-9
47,-53
66,-15
64,-3
55,43
-1,-1
0,-1
0,-1
99,0
99,7
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
0,-1
0,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-1,-1
-8,-1
-1,94
-1,95
-1,99
0,99
0,-1
0,-81
0,-100
0,-100
0,-100
0,-100
0,-100
1,-100
0,-96
-36,-9
47,-53
66,-15
64,-3
55,43
-1,-1
0,-1
0,-1
99,0
99,7
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
0,-1
0,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-1,-1
-8,-1
-1,94
-1,95
-1,99
0,99
0,-1
0,-81
0,-100
0,-100
0,-100
0,-100
0,-100
1,-100
0,-96
-36,-9
47,-53
66,-15
64,-3
55,43
-1,-1
0,-1
0,-1
99,0
99,7
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
0,-1
0,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-100,-1
-1,-1
-8,-1
-1,94
-1,95
-1,99
0,99
0,-1
0,-81
0,-100
0,-100
0,-100
0,-100
0,-100
1,-100
0,-96
-36,-9
47,-53
66,-15
64,-3
55,43
-1,-1
